method_id,domain,anchor_pct,comp_k,alpha_eff_aligned,abs_importance,top_positive_features,top_negative_features,dominant_family,family_purity,auto_label
es_svd_ms_rr_r1,math,40,11,0.6604302086613981,0.6604302086613981,tok_conf_recency::rank;tok_conf_prefix::rank;tok_conf_recency::raw;tok_conf_prefix::raw;tok_gini_tail::rank,traj_reflection_count::rank;tok_gini_prefix::rank;tok_logprob_prefix::rank;tok_logprob_recency::rank;tok_selfcert_prefix::rank,confidence,0.35738302212723955,confidence(↑)
es_svd_ms_rr_r1,math,40,12,1.0982601145307587,1.0982601145307587,tok_gini_slope::raw;tok_gini_tail::raw;traj_reflection_count::raw;traj_late_convergence::raw;traj_continuity::raw,tok_gini_slope::rank;traj_late_convergence::rank;tok_gini_tail::rank;traj_continuity::rank;traj_reflection_count::rank,uncertainty,0.5550598075816072,uncertainty(↑)
es_svd_ms_rr_r1,math,40,13,0.018681235786396595,0.018681235786396595,traj_novelty::rank;traj_continuity::rank;traj_continuity::raw;traj_novelty::raw;tok_gini_slope::raw,traj_reflection_count::rank;traj_max_reflection::raw;tok_gini_slope::rank;traj_max_reflection::rank;tok_neg_entropy_prefix::raw,trajectory,0.8572644669077998,trajectory(↑)
es_svd_ms_rr_r1,math,40,14,0.40814060570677246,0.40814060570677246,tok_gini_prefix::raw;tok_selfcert_prefix::raw;tok_neg_entropy_prefix::raw;tok_neg_entropy_recency::raw;tok_selfcert_recency::raw,tok_conf_recency::raw;tok_conf_prefix::raw;tok_logprob_recency::raw;tok_logprob_prefix::raw;tok_gini_tail::rank,confidence,0.33207714972939184,confidence(↓)
es_svd_ms_rr_r1,math,40,15,1.3329599962051106,1.3329599962051106,traj_max_reflection::rank;traj_reflection_count::raw;traj_novelty::raw;traj_late_convergence::raw;tok_gini_slope::rank,traj_max_reflection::raw;traj_continuity::raw;traj_reflection_count::rank;traj_novelty::rank;traj_late_convergence::rank,trajectory,0.8119411695535693,trajectory(↓)
es_svd_ms_rr_r1,math,40,0,0.5184808248931411,0.5184808248931411,tok_neg_entropy_recency::raw;tok_selfcert_recency::raw;tok_neg_entropy_prefix::raw;tok_selfcert_prefix::raw;tok_gini_prefix::raw,traj_novelty::raw;traj_novelty::rank;traj_max_reflection::raw;traj_reflection_count::raw;traj_reflection_count::rank,uncertainty,0.32564113109070697,uncertainty(↑)
es_svd_ms_rr_r1,math,40,1,0.7599610721211886,0.7599610721211886,tok_conf_prefix::raw;tok_conf_recency::raw;tok_logprob_prefix::raw;tok_logprob_recency::raw;tok_neg_entropy_prefix::raw,tok_selfcert_recency::rank;tok_neg_entropy_recency::rank;tok_neg_entropy_prefix::rank;tok_selfcert_prefix::rank;tok_logprob_recency::rank,self_cert_logprob,0.31459817836902904,self_cert_logprob(↓)
es_svd_ms_rr_r1,math,40,2,0.05789637554539134,0.05789637554539134,has_rows_bank::rank;has_tok_logprob::rank;has_tok_selfcert::rank;has_tok_neg_entropy::rank;has_tok_gini::rank,tok_gini_prefix::rank;tok_neg_entropy_prefix::rank;tok_selfcert_prefix::rank;tok_logprob_prefix::rank;tok_conf_prefix::rank,availability_meta,0.7526620881927478,availability_meta(↑)
es_svd_ms_rr_r1,math,40,3,0.509679711153107,0.509679711153107,tok_conf_prefix::rank;traj_reflection_count::raw;tok_conf_recency::rank;traj_max_reflection::raw;tok_neg_entropy_prefix::rank,traj_late_convergence::raw;tok_gini_slope::raw;tok_gini_slope::rank;tok_gini_tail::rank;traj_late_convergence::rank,uncertainty,0.4389299344609046,uncertainty(↓)
es_svd_ms_rr_r1,math,40,4,0.7748476484956627,0.7748476484956627,traj_max_reflection::raw;traj_max_reflection::rank;traj_reflection_count::raw;traj_reflection_count::rank;traj_novelty::rank,traj_continuity::rank;has_rows_bank::rank;has_tok_logprob::rank;has_tok_gini::rank;has_tok_selfcert::rank,trajectory,0.6581400181423316,trajectory(↑)
es_svd_ms_rr_r1,math,40,5,2.7126675680093824,2.7126675680093824,traj_continuity::rank;traj_reflection_count::raw;traj_continuity::raw;traj_reflection_count::rank;traj_late_convergence::rank,traj_novelty::rank;traj_novelty::raw;tok_gini_tail::raw;traj_max_reflection::rank;tok_logprob_prefix::rank,trajectory,0.677584973139652,trajectory(↑)
es_svd_ms_rr_r1,math,40,6,0.738284134649358,0.738284134649358,traj_reflection_count::rank;tok_gini_slope::rank;tok_gini_slope::raw;traj_reflection_count::raw;traj_novelty::rank,traj_late_convergence::raw;traj_max_reflection::rank;traj_late_convergence::rank;traj_max_reflection::raw;traj_continuity::rank,trajectory,0.5906828630750383,trajectory(↓)
es_svd_ms_rr_r1,math,40,7,0.46107436027101534,0.46107436027101534,traj_late_convergence::raw;traj_reflection_count::rank;traj_late_convergence::rank;traj_reflection_count::raw;traj_novelty::rank,traj_max_reflection::rank;tok_gini_slope::raw;tok_gini_slope::rank;traj_max_reflection::raw;traj_continuity::rank,trajectory,0.585079131507616,trajectory(↑)
es_svd_ms_rr_r1,math,40,8,0.3241121121168296,0.3241121121168296,tok_gini_tail::rank;tok_gini_tail::raw;traj_reflection_count::raw;traj_max_reflection::raw;traj_continuity::rank,traj_late_convergence::raw;traj_late_convergence::rank;tok_gini_slope::raw;tok_gini_slope::rank;tok_conf_prefix::rank,uncertainty,0.5011457044598167,uncertainty(↑)
es_svd_ms_rr_r1,math,40,9,2.061094895631934,2.061094895631934,traj_reflection_count::raw;tok_gini_slope::rank;traj_max_reflection::raw;traj_continuity::raw;traj_late_convergence::rank,traj_reflection_count::rank;traj_continuity::rank;traj_max_reflection::rank;tok_conf_prefix::rank;tok_conf_recency::rank,trajectory,0.5854666943990442,trajectory(↓)
es_svd_ms_rr_r1,math,40,10,2.157599325114991,2.157599325114991,traj_continuity::raw;traj_max_reflection::rank;traj_novelty::rank;tok_gini_tail::rank;tok_logprob_recency::rank,traj_novelty::raw;traj_continuity::rank;traj_max_reflection::raw;tok_gini_prefix::raw;tok_selfcert_prefix::raw,trajectory,0.5579037460326719,trajectory(↓)
es_svd_ms_rr_r1,math,40,11,0.6604302086613981,0.6604302086613981,tok_conf_recency::rank;tok_conf_prefix::rank;tok_conf_recency::raw;tok_conf_prefix::raw;tok_gini_tail::rank,traj_reflection_count::rank;tok_gini_prefix::rank;tok_logprob_prefix::rank;tok_logprob_recency::rank;tok_selfcert_prefix::rank,confidence,0.35738302212723955,confidence(↑)
es_svd_ms_rr_r1,math,40,12,1.0982601145307587,1.0982601145307587,tok_gini_slope::raw;tok_gini_tail::raw;traj_reflection_count::raw;traj_late_convergence::raw;traj_continuity::raw,tok_gini_slope::rank;traj_late_convergence::rank;tok_gini_tail::rank;traj_continuity::rank;traj_reflection_count::rank,uncertainty,0.5550598075816072,uncertainty(↑)
es_svd_ms_rr_r1,math,40,13,0.018681235786396595,0.018681235786396595,traj_novelty::rank;traj_continuity::rank;traj_continuity::raw;traj_novelty::raw;tok_gini_slope::raw,traj_reflection_count::rank;traj_max_reflection::raw;tok_gini_slope::rank;traj_max_reflection::rank;tok_neg_entropy_prefix::raw,trajectory,0.8572644669077998,trajectory(↑)
es_svd_ms_rr_r1,math,40,14,0.40814060570677246,0.40814060570677246,tok_gini_prefix::raw;tok_selfcert_prefix::raw;tok_neg_entropy_prefix::raw;tok_neg_entropy_recency::raw;tok_selfcert_recency::raw,tok_conf_recency::raw;tok_conf_prefix::raw;tok_logprob_recency::raw;tok_logprob_prefix::raw;tok_gini_tail::rank,confidence,0.33207714972939184,confidence(↓)
es_svd_ms_rr_r1,math,40,15,1.3329599962051106,1.3329599962051106,traj_max_reflection::rank;traj_reflection_count::raw;traj_novelty::raw;traj_late_convergence::raw;tok_gini_slope::rank,traj_max_reflection::raw;traj_continuity::raw;traj_reflection_count::rank;traj_novelty::rank;traj_late_convergence::rank,trajectory,0.8119411695535693,trajectory(↓)
es_svd_ms_rr_r1,math,70,0,0.4252508718460198,0.4252508718460198,tok_selfcert_recency::raw;tok_neg_entropy_recency::raw;tok_neg_entropy_prefix::raw;tok_selfcert_prefix::raw;tok_gini_prefix::raw,traj_novelty::raw;traj_novelty::rank;traj_reflection_count::raw;traj_max_reflection::raw;traj_reflection_count::rank,self_cert_logprob,0.332398864314084,self_cert_logprob(↑)
es_svd_ms_rr_r1,math,70,1,0.7054748080585699,0.7054748080585699,tok_conf_prefix::raw;tok_conf_recency::raw;tok_logprob_prefix::raw;tok_logprob_recency::raw;tok_selfcert_prefix::raw,tok_selfcert_recency::rank;tok_neg_entropy_recency::rank;tok_neg_entropy_prefix::rank;tok_selfcert_prefix::rank;tok_logprob_recency::rank,self_cert_logprob,0.32221038582077477,self_cert_logprob(↓)
es_svd_ms_rr_r1,math,70,2,0.00612894477126177,0.00612894477126177,has_rows_bank::rank;has_tok_logprob::rank;has_tok_selfcert::rank;has_tok_neg_entropy::rank;has_tok_gini::rank,tok_conf_prefix::rank;tok_neg_entropy_prefix::rank;tok_selfcert_prefix::rank;tok_logprob_prefix::rank;tok_gini_prefix::rank,availability_meta,0.7802107190649983,availability_meta(↑)
es_svd_ms_rr_r1,math,70,3,1.4308158337004822,1.4308158337004822,traj_reflection_count::raw;traj_max_reflection::raw;tok_conf_prefix::rank;tok_conf_recency::rank;traj_reflection_count::rank,traj_late_convergence::raw;tok_gini_slope::raw;tok_gini_tail::raw;tok_gini_slope::rank;tok_gini_tail::rank,trajectory,0.38906034166366116,trajectory(↑)
es_svd_ms_rr_r1,math,70,4,0.43530418747418903,0.43530418747418903,traj_max_reflection::rank;traj_max_reflection::raw;traj_novelty::rank;traj_reflection_count::rank;traj_reflection_count::raw,traj_continuity::rank;has_tok_selfcert::rank;has_rows_bank::rank;has_tok_logprob::rank;has_tok_gini::rank,trajectory,0.615693634248538,trajectory(↑)
es_svd_ms_rr_r1,math,70,5,2.7399707102718365,2.7399707102718365,traj_reflection_count::raw;traj_continuity::raw;traj_continuity::rank;traj_reflection_count::rank;traj_late_convergence::rank,traj_novelty::raw;traj_max_reflection::rank;traj_novelty::rank;traj_max_reflection::raw;tok_logprob_prefix::rank,trajectory,0.6170087088050988,trajectory(↑)
es_svd_ms_rr_r1,math,70,6,0.8376745099329374,0.8376745099329374,traj_max_reflection::raw;traj_max_reflection::rank;tok_gini_tail::rank;traj_continuity::raw;traj_continuity::rank,traj_reflection_count::rank;tok_conf_recency::rank;tok_conf_prefix::rank;tok_gini_slope::raw;traj_novelty::rank,trajectory,0.5190714157842697,trajectory(↑)
es_svd_ms_rr_r1,math,70,7,0.27048185996423113,0.27048185996423113,tok_gini_slope::rank;tok_gini_slope::raw;traj_continuity::rank;traj_max_reflection::rank;traj_max_reflection::raw,traj_late_convergence::raw;traj_late_convergence::rank;traj_novelty::rank;traj_novelty::raw;tok_conf_prefix::rank,trajectory,0.4925222028353021,trajectory(↓)
es_svd_ms_rr_r1,math,70,8,1.2717956524272733,1.2717956524272733,tok_gini_tail::rank;traj_reflection_count::raw;tok_gini_tail::raw;traj_novelty::rank;tok_gini_slope::rank,traj_late_convergence::raw;traj_continuity::rank;traj_max_reflection::rank;traj_late_convergence::rank;tok_gini_slope::raw,trajectory,0.5044856467146016,trajectory(↓)
es_svd_ms_rr_r1,math,70,9,1.6405743289302488,1.6405743289302488,tok_gini_slope::rank;traj_reflection_count::raw;traj_late_convergence::rank;traj_novelty::rank;traj_continuity::raw,tok_gini_tail::raw;traj_continuity::rank;tok_gini_tail::rank;traj_reflection_count::rank;traj_max_reflection::rank,trajectory,0.446449927391823,trajectory(↑)
es_svd_ms_rr_r1,math,70,10,1.2090488863978208,1.2090488863978208,tok_conf_recency::rank;tok_conf_prefix::rank;traj_max_reflection::rank;traj_continuity::raw;tok_conf_recency::raw,traj_reflection_count::rank;traj_novelty::raw;traj_continuity::rank;traj_reflection_count::raw;tok_gini_prefix::raw,trajectory,0.376974891866165,trajectory(↓)
es_svd_ms_rr_r1,math,70,11,1.3157122884592962,1.3157122884592962,traj_continuity::raw;traj_reflection_count::rank;traj_novelty::rank;traj_max_reflection::rank;tok_logprob_prefix::rank,traj_novelty::raw;traj_max_reflection::raw;traj_continuity::rank;traj_reflection_count::raw;tok_conf_prefix::raw,trajectory,0.5230149186812679,trajectory(↑)
es_svd_ms_rr_r1,math,70,12,1.6196978887399793,1.6196978887399793,tok_gini_slope::raw;traj_reflection_count::raw;tok_gini_tail::raw;tok_conf_recency::raw;traj_late_convergence::raw,tok_gini_slope::rank;traj_late_convergence::rank;traj_continuity::rank;tok_gini_tail::rank;traj_reflection_count::rank,uncertainty,0.43121111622140923,uncertainty(↑)
es_svd_ms_rr_r1,math,70,13,0.36447774747963146,0.36447774747963146,tok_gini_prefix::raw;traj_max_reflection::raw;tok_selfcert_prefix::raw;tok_neg_entropy_prefix::raw;tok_selfcert_recency::raw,tok_conf_recency::raw;tok_conf_prefix::raw;traj_continuity::rank;traj_novelty::rank;traj_novelty::raw,trajectory,0.3277532286772568,trajectory(↓)
es_svd_ms_rr_r1,math,70,14,0.36929986984514424,0.36929986984514424,traj_novelty::rank;traj_continuity::rank;traj_continuity::raw;traj_reflection_count::raw;tok_gini_prefix::raw,traj_reflection_count::rank;tok_conf_prefix::raw;tok_conf_recency::raw;tok_gini_slope::rank;traj_max_reflection::rank,trajectory,0.5794611312165477,trajectory(↑)
es_svd_ms_rr_r1,math,70,15,1.4660259053803277,1.4660259053803277,traj_max_reflection::rank;traj_reflection_count::raw;traj_novelty::raw;tok_gini_prefix::raw;tok_gini_slope::rank,traj_max_reflection::raw;traj_continuity::raw;traj_novelty::rank;traj_reflection_count::rank;tok_gini_slope::raw,trajectory,0.7286847771622523,trajectory(↓)
es_svd_ms_rr_r1,math,70,0,0.4252508718460198,0.4252508718460198,tok_selfcert_recency::raw;tok_neg_entropy_recency::raw;tok_neg_entropy_prefix::raw;tok_selfcert_prefix::raw;tok_gini_prefix::raw,traj_novelty::raw;traj_novelty::rank;traj_reflection_count::raw;traj_max_reflection::raw;traj_reflection_count::rank,self_cert_logprob,0.332398864314084,self_cert_logprob(↑)
es_svd_ms_rr_r1,math,70,1,0.7054748080585699,0.7054748080585699,tok_conf_prefix::raw;tok_conf_recency::raw;tok_logprob_prefix::raw;tok_logprob_recency::raw;tok_selfcert_prefix::raw,tok_selfcert_recency::rank;tok_neg_entropy_recency::rank;tok_neg_entropy_prefix::rank;tok_selfcert_prefix::rank;tok_logprob_recency::rank,self_cert_logprob,0.32221038582077477,self_cert_logprob(↓)
es_svd_ms_rr_r1,math,70,2,0.00612894477126177,0.00612894477126177,has_rows_bank::rank;has_tok_logprob::rank;has_tok_selfcert::rank;has_tok_neg_entropy::rank;has_tok_gini::rank,tok_conf_prefix::rank;tok_neg_entropy_prefix::rank;tok_selfcert_prefix::rank;tok_logprob_prefix::rank;tok_gini_prefix::rank,availability_meta,0.7802107190649983,availability_meta(↑)
es_svd_ms_rr_r1,math,70,3,1.4308158337004822,1.4308158337004822,traj_reflection_count::raw;traj_max_reflection::raw;tok_conf_prefix::rank;tok_conf_recency::rank;traj_reflection_count::rank,traj_late_convergence::raw;tok_gini_slope::raw;tok_gini_tail::raw;tok_gini_slope::rank;tok_gini_tail::rank,trajectory,0.38906034166366116,trajectory(↑)
es_svd_ms_rr_r1,math,70,4,0.43530418747418903,0.43530418747418903,traj_max_reflection::rank;traj_max_reflection::raw;traj_novelty::rank;traj_reflection_count::rank;traj_reflection_count::raw,traj_continuity::rank;has_tok_selfcert::rank;has_rows_bank::rank;has_tok_logprob::rank;has_tok_gini::rank,trajectory,0.615693634248538,trajectory(↑)
es_svd_ms_rr_r1,math,70,5,2.7399707102718365,2.7399707102718365,traj_reflection_count::raw;traj_continuity::raw;traj_continuity::rank;traj_reflection_count::rank;traj_late_convergence::rank,traj_novelty::raw;traj_max_reflection::rank;traj_novelty::rank;traj_max_reflection::raw;tok_logprob_prefix::rank,trajectory,0.6170087088050988,trajectory(↑)
es_svd_ms_rr_r1,math,70,6,0.8376745099329374,0.8376745099329374,traj_max_reflection::raw;traj_max_reflection::rank;tok_gini_tail::rank;traj_continuity::raw;traj_continuity::rank,traj_reflection_count::rank;tok_conf_recency::rank;tok_conf_prefix::rank;tok_gini_slope::raw;traj_novelty::rank,trajectory,0.5190714157842697,trajectory(↑)
es_svd_ms_rr_r1,math,70,7,0.27048185996423113,0.27048185996423113,tok_gini_slope::rank;tok_gini_slope::raw;traj_continuity::rank;traj_max_reflection::rank;traj_max_reflection::raw,traj_late_convergence::raw;traj_late_convergence::rank;traj_novelty::rank;traj_novelty::raw;tok_conf_prefix::rank,trajectory,0.4925222028353021,trajectory(↓)
es_svd_ms_rr_r1,math,70,8,1.2717956524272733,1.2717956524272733,tok_gini_tail::rank;traj_reflection_count::raw;tok_gini_tail::raw;traj_novelty::rank;tok_gini_slope::rank,traj_late_convergence::raw;traj_continuity::rank;traj_max_reflection::rank;traj_late_convergence::rank;tok_gini_slope::raw,trajectory,0.5044856467146016,trajectory(↓)
es_svd_ms_rr_r1,math,70,9,1.6405743289302488,1.6405743289302488,tok_gini_slope::rank;traj_reflection_count::raw;traj_late_convergence::rank;traj_novelty::rank;traj_continuity::raw,tok_gini_tail::raw;traj_continuity::rank;tok_gini_tail::rank;traj_reflection_count::rank;traj_max_reflection::rank,trajectory,0.446449927391823,trajectory(↑)
es_svd_ms_rr_r1,math,70,10,1.2090488863978208,1.2090488863978208,tok_conf_recency::rank;tok_conf_prefix::rank;traj_max_reflection::rank;traj_continuity::raw;tok_conf_recency::raw,traj_reflection_count::rank;traj_novelty::raw;traj_continuity::rank;traj_reflection_count::raw;tok_gini_prefix::raw,trajectory,0.376974891866165,trajectory(↓)
es_svd_ms_rr_r1,math,70,11,1.3157122884592962,1.3157122884592962,traj_continuity::raw;traj_reflection_count::rank;traj_novelty::rank;traj_max_reflection::rank;tok_logprob_prefix::rank,traj_novelty::raw;traj_max_reflection::raw;traj_continuity::rank;traj_reflection_count::raw;tok_conf_prefix::raw,trajectory,0.5230149186812679,trajectory(↑)
es_svd_ms_rr_r1,math,70,12,1.6196978887399793,1.6196978887399793,tok_gini_slope::raw;traj_reflection_count::raw;tok_gini_tail::raw;tok_conf_recency::raw;traj_late_convergence::raw,tok_gini_slope::rank;traj_late_convergence::rank;traj_continuity::rank;tok_gini_tail::rank;traj_reflection_count::rank,uncertainty,0.43121111622140923,uncertainty(↑)
es_svd_ms_rr_r1,math,70,13,0.36447774747963146,0.36447774747963146,tok_gini_prefix::raw;traj_max_reflection::raw;tok_selfcert_prefix::raw;tok_neg_entropy_prefix::raw;tok_selfcert_recency::raw,tok_conf_recency::raw;tok_conf_prefix::raw;traj_continuity::rank;traj_novelty::rank;traj_novelty::raw,trajectory,0.3277532286772568,trajectory(↓)
es_svd_ms_rr_r1,math,70,14,0.36929986984514424,0.36929986984514424,traj_novelty::rank;traj_continuity::rank;traj_continuity::raw;traj_reflection_count::raw;tok_gini_prefix::raw,traj_reflection_count::rank;tok_conf_prefix::raw;tok_conf_recency::raw;tok_gini_slope::rank;traj_max_reflection::rank,trajectory,0.5794611312165477,trajectory(↑)
es_svd_ms_rr_r1,math,70,15,1.4660259053803277,1.4660259053803277,traj_max_reflection::rank;traj_reflection_count::raw;traj_novelty::raw;tok_gini_prefix::raw;tok_gini_slope::rank,traj_max_reflection::raw;traj_continuity::raw;traj_novelty::rank;traj_reflection_count::rank;tok_gini_slope::raw,trajectory,0.7286847771622523,trajectory(↓)
es_svd_ms_rr_r1,math,70,0,0.4252508718460198,0.4252508718460198,tok_selfcert_recency::raw;tok_neg_entropy_recency::raw;tok_neg_entropy_prefix::raw;tok_selfcert_prefix::raw;tok_gini_prefix::raw,traj_novelty::raw;traj_novelty::rank;traj_reflection_count::raw;traj_max_reflection::raw;traj_reflection_count::rank,self_cert_logprob,0.332398864314084,self_cert_logprob(↑)
es_svd_ms_rr_r1,math,70,1,0.7054748080585699,0.7054748080585699,tok_conf_prefix::raw;tok_conf_recency::raw;tok_logprob_prefix::raw;tok_logprob_recency::raw;tok_selfcert_prefix::raw,tok_selfcert_recency::rank;tok_neg_entropy_recency::rank;tok_neg_entropy_prefix::rank;tok_selfcert_prefix::rank;tok_logprob_recency::rank,self_cert_logprob,0.32221038582077477,self_cert_logprob(↓)
es_svd_ms_rr_r1,math,70,2,0.00612894477126177,0.00612894477126177,has_rows_bank::rank;has_tok_logprob::rank;has_tok_selfcert::rank;has_tok_neg_entropy::rank;has_tok_gini::rank,tok_conf_prefix::rank;tok_neg_entropy_prefix::rank;tok_selfcert_prefix::rank;tok_logprob_prefix::rank;tok_gini_prefix::rank,availability_meta,0.7802107190649983,availability_meta(↑)
es_svd_ms_rr_r1,math,70,3,1.4308158337004822,1.4308158337004822,traj_reflection_count::raw;traj_max_reflection::raw;tok_conf_prefix::rank;tok_conf_recency::rank;traj_reflection_count::rank,traj_late_convergence::raw;tok_gini_slope::raw;tok_gini_tail::raw;tok_gini_slope::rank;tok_gini_tail::rank,trajectory,0.38906034166366116,trajectory(↑)
es_svd_ms_rr_r1,math,70,4,0.43530418747418903,0.43530418747418903,traj_max_reflection::rank;traj_max_reflection::raw;traj_novelty::rank;traj_reflection_count::rank;traj_reflection_count::raw,traj_continuity::rank;has_tok_selfcert::rank;has_rows_bank::rank;has_tok_logprob::rank;has_tok_gini::rank,trajectory,0.615693634248538,trajectory(↑)
es_svd_ms_rr_r1,math,70,5,2.7399707102718365,2.7399707102718365,traj_reflection_count::raw;traj_continuity::raw;traj_continuity::rank;traj_reflection_count::rank;traj_late_convergence::rank,traj_novelty::raw;traj_max_reflection::rank;traj_novelty::rank;traj_max_reflection::raw;tok_logprob_prefix::rank,trajectory,0.6170087088050988,trajectory(↑)
es_svd_ms_rr_r1,math,70,6,0.8376745099329374,0.8376745099329374,traj_max_reflection::raw;traj_max_reflection::rank;tok_gini_tail::rank;traj_continuity::raw;traj_continuity::rank,traj_reflection_count::rank;tok_conf_recency::rank;tok_conf_prefix::rank;tok_gini_slope::raw;traj_novelty::rank,trajectory,0.5190714157842697,trajectory(↑)
es_svd_ms_rr_r1,math,70,7,0.27048185996423113,0.27048185996423113,tok_gini_slope::rank;tok_gini_slope::raw;traj_continuity::rank;traj_max_reflection::rank;traj_max_reflection::raw,traj_late_convergence::raw;traj_late_convergence::rank;traj_novelty::rank;traj_novelty::raw;tok_conf_prefix::rank,trajectory,0.4925222028353021,trajectory(↓)
es_svd_ms_rr_r1,math,70,8,1.2717956524272733,1.2717956524272733,tok_gini_tail::rank;traj_reflection_count::raw;tok_gini_tail::raw;traj_novelty::rank;tok_gini_slope::rank,traj_late_convergence::raw;traj_continuity::rank;traj_max_reflection::rank;traj_late_convergence::rank;tok_gini_slope::raw,trajectory,0.5044856467146016,trajectory(↓)
es_svd_ms_rr_r1,math,70,9,1.6405743289302488,1.6405743289302488,tok_gini_slope::rank;traj_reflection_count::raw;traj_late_convergence::rank;traj_novelty::rank;traj_continuity::raw,tok_gini_tail::raw;traj_continuity::rank;tok_gini_tail::rank;traj_reflection_count::rank;traj_max_reflection::rank,trajectory,0.446449927391823,trajectory(↑)
es_svd_ms_rr_r1,math,70,10,1.2090488863978208,1.2090488863978208,tok_conf_recency::rank;tok_conf_prefix::rank;traj_max_reflection::rank;traj_continuity::raw;tok_conf_recency::raw,traj_reflection_count::rank;traj_novelty::raw;traj_continuity::rank;traj_reflection_count::raw;tok_gini_prefix::raw,trajectory,0.376974891866165,trajectory(↓)
es_svd_ms_rr_r1,math,70,11,1.3157122884592962,1.3157122884592962,traj_continuity::raw;traj_reflection_count::rank;traj_novelty::rank;traj_max_reflection::rank;tok_logprob_prefix::rank,traj_novelty::raw;traj_max_reflection::raw;traj_continuity::rank;traj_reflection_count::raw;tok_conf_prefix::raw,trajectory,0.5230149186812679,trajectory(↑)
es_svd_ms_rr_r1,math,70,12,1.6196978887399793,1.6196978887399793,tok_gini_slope::raw;traj_reflection_count::raw;tok_gini_tail::raw;tok_conf_recency::raw;traj_late_convergence::raw,tok_gini_slope::rank;traj_late_convergence::rank;traj_continuity::rank;tok_gini_tail::rank;traj_reflection_count::rank,uncertainty,0.43121111622140923,uncertainty(↑)
es_svd_ms_rr_r1,math,70,13,0.36447774747963146,0.36447774747963146,tok_gini_prefix::raw;traj_max_reflection::raw;tok_selfcert_prefix::raw;tok_neg_entropy_prefix::raw;tok_selfcert_recency::raw,tok_conf_recency::raw;tok_conf_prefix::raw;traj_continuity::rank;traj_novelty::rank;traj_novelty::raw,trajectory,0.3277532286772568,trajectory(↓)
es_svd_ms_rr_r1,math,70,14,0.36929986984514424,0.36929986984514424,traj_novelty::rank;traj_continuity::rank;traj_continuity::raw;traj_reflection_count::raw;tok_gini_prefix::raw,traj_reflection_count::rank;tok_conf_prefix::raw;tok_conf_recency::raw;tok_gini_slope::rank;traj_max_reflection::rank,trajectory,0.5794611312165477,trajectory(↑)
es_svd_ms_rr_r1,math,70,15,1.4660259053803277,1.4660259053803277,traj_max_reflection::rank;traj_reflection_count::raw;traj_novelty::raw;tok_gini_prefix::raw;tok_gini_slope::rank,traj_max_reflection::raw;traj_continuity::raw;traj_novelty::rank;traj_reflection_count::rank;tok_gini_slope::raw,trajectory,0.7286847771622523,trajectory(↓)
es_svd_ms_rr_r1,math,100,0,0.3308331755727326,0.3308331755727326,tok_selfcert_recency::raw;tok_neg_entropy_recency::raw;tok_neg_entropy_prefix::raw;tok_selfcert_prefix::raw;tok_gini_prefix::raw,traj_novelty::raw;traj_novelty::rank;traj_reflection_count::raw;traj_max_reflection::raw;traj_reflection_count::rank,self_cert_logprob,0.3423126667758529,self_cert_logprob(↑)
es_svd_ms_rr_r1,math,100,1,0.6118035314729918,0.6118035314729918,tok_conf_prefix::raw;tok_conf_recency::raw;tok_logprob_prefix::raw;tok_logprob_recency::raw;traj_continuity::raw,tok_selfcert_recency::rank;tok_neg_entropy_recency::rank;tok_neg_entropy_prefix::rank;tok_selfcert_prefix::rank;tok_logprob_recency::rank,self_cert_logprob,0.33174366109936354,self_cert_logprob(↓)
es_svd_ms_rr_r1,math,100,2,0.019828569871081534,0.019828569871081534,tok_conf_prefix::rank;tok_conf_recency::rank;traj_reflection_count::raw;tok_logprob_prefix::rank;tok_selfcert_prefix::rank,has_tok_selfcert::rank;has_tok_logprob::rank;has_tok_gini::rank;has_tok_conf::rank;has_tok_neg_entropy::rank,availability_meta,0.8262749526533413,availability_meta(↓)
es_svd_ms_rr_r1,math,100,3,1.4394997477424005,1.4394997477424005,traj_reflection_count::raw;tok_conf_prefix::rank;traj_max_reflection::raw;tok_conf_recency::rank;traj_reflection_count::rank,traj_late_convergence::raw;tok_gini_slope::raw;tok_gini_slope::rank;traj_late_convergence::rank;tok_gini_tail::rank,trajectory,0.4268148983730142,trajectory(↑)
es_svd_ms_rr_r1,math,100,4,0.23449846744520966,0.23449846744520966,traj_max_reflection::rank;traj_max_reflection::raw;traj_novelty::rank;traj_late_convergence::raw;tok_gini_tail::rank,traj_continuity::rank;has_tok_neg_entropy::rank;has_tok_gini::rank;has_tok_conf::rank;has_rows_bank::rank,trajectory,0.5754424029741962,trajectory(↑)
es_svd_ms_rr_r1,math,100,5,2.1229791489514303,2.1229791489514303,traj_reflection_count::raw;tok_gini_tail::rank;traj_continuity::rank;traj_continuity::raw;tok_gini_tail::raw,traj_max_reflection::rank;traj_novelty::rank;traj_novelty::raw;traj_max_reflection::raw;tok_gini_prefix::raw,trajectory,0.5170138591461824,trajectory(↑)
es_svd_ms_rr_r1,math,100,6,0.637294647865831,0.637294647865831,traj_max_reflection::raw;traj_max_reflection::rank;tok_gini_tail::rank;tok_gini_tail::raw;traj_continuity::raw,tok_conf_recency::rank;tok_conf_prefix::rank;traj_reflection_count::rank;tok_gini_slope::raw;traj_novelty::rank,trajectory,0.40722474034788353,trajectory(↑)
